auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,reserve_price,final_price,number_of_bids,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,location,area,log_area,age,signed_flag,season_q,year,reserve_gt0,premium,mean_bids,artist_rep_score,artist_volatility,prov_score,prov_volatility,auction_house_score,house_volatility,y_log_price,y_price,region
AUC-003692,AH-035,ARTW-001425,2022-09-21,COL-0101,196125.0,220685,6,ART-00313,Artwork 1425,sculpture,1990,https://example.com/art/1425.jpg,177,58,17,False,486071,UNI-005,Chicago,10266,9.236690147298965,35,0,3,2022,1,0.12522625876354365,6,33.74,49.16,50.06,100.0,57.72,78.27,12.304496155706266,220685,chicago
AUC-003693,AH-008,ARTW-000207,2020-01-10,COL-0020,18494.0,20900,8,ART-00043,Artwork 207,oil on canvas,2012,https://example.com/art/207.jpg,138,31,29,False,280060,UNI-001,Madrid,4278,8.361474616416817,13,0,1,2020,1,0.13009624743159945,8,38.77,1.27,35.92,100.0,50.99,31.71,9.94755228369823,20900,madrid
AUC-003694,AH-036,ARTW-001471,2023-03-19,MUSEUM-005,41816.0,40906,1,ART-00325,Artwork 1471,mixed media,2008,https://example.com/art/1471.jpg,130,121,30,False,361264,UNI-004,London,15730,9.663388566822505,17,0,1,2023,1,-0.021762004974172567,1,30.37,40.91,38.86,100.0,55.63,50.81,10.619056476530803,40906,london
AUC-003695,AH-019,ARTW-001698,2021-10-05,COL-0040,147874.0,143438,1,ART-00379,Artwork 1698,mixed media,1976,https://example.com/art/1698.jpg,140,27,22,False,15018,UNI-004,New York,3780,8.237743803890933,49,0,4,2021,1,-0.029998512246912912,1,27.48,0.0,25.12,100.0,7.01,64.15,11.873665136698662,143438,new york
AUC-003696,AH-009,ARTW-000243,2013-02-18,COL-0118,130384.0,140162,7,ART-00052,Artwork 243,acrylic,2020,https://example.com/art/243.jpg,160,118,3,True,323354,UNI-005,Hong Kong,18880,9.845911404398532,5,1,1,2013,1,0.0749938642778255,7,19.23,0.0,,,72.49,91.59,11.850561310050743,140162,hong kong
AUC-003697,AH-028,ARTW-001992,2021-07-21,MUSEUM-009,191307.0,202154,5,ART-00442,Artwork 1992,acrylic,1961,https://example.com/art/1992.jpg,138,177,12,False,181534,UNI-005,Madrid,24426,10.103444356875002,64,0,3,2021,1,0.056699441212292284,5,20.53,61.75,49.51,100.0,61.58,71.32,12.216790008871369,202154,madrid
AUC-003698,AH-022,ARTW-001293,2022-08-06,COL-0068,171124.0,180529,2,ART-00284,Artwork 1293,watercolour,1954,https://example.com/art/1293.jpg,97,115,19,False,79748,UNI-005,Tokyo,11155,9.319732748747379,71,0,3,2022,1,0.05496014585914308,2,37.97,0.0,38.95,100.0,40.38,71.66,12.103652247930704,180529,tokyo
AUC-003699,AH-024,ARTW-001660,2011-12-09,COL-0068,238902.0,271986,7,ART-00370,Artwork 1660,oil on canvas,1998,https://example.com/art/1660.jpg,79,148,27,True,375416,UNI-003,Milan,11692,9.366745651140318,27,1,4,2011,1,0.1384835622975111,7,20.84,48.07,,,72.4,80.16,12.513509550018313,271986,milan
AUC-003700,AH-017,ARTW-001367,2017-08-06,COL-0164,93417.0,107018,5,ART-00299,Artwork 1367,mixed media,1974,https://example.com/art/1367.jpg,138,80,41,True,438066,UNI-001,Chicago,11040,9.309370895439137,51,1,3,2017,1,0.1455944849438539,5,33.12,66.72,5.15,0.0,67.6,70.82,11.580761667773798,107018,chicago
AUC-003701,AH-016,ARTW-001870,2014-01-25,COL-0177,170296.0,191294,10,ART-00417,Artwork 1870,watercolour,1968,https://example.com/art/1870.jpg,141,163,43,True,210445,UNI-003,Dubai,22983,10.042553600659126,57,1,1,2014,1,0.12330295485507586,10,5.21,0.0,9.35,0.0,52.75,69.77,12.16157201812911,191294,dubai
AUC-003702,AH-008,ARTW-000296,2013-09-22,COL-0155,9844.0,9794,1,ART-00064,Artwork 296,sculpture,1996,https://example.com/art/296.jpg,44,174,13,False,324588,UNI-005,Madrid,7656,8.943375541113124,29,0,3,2013,1,-0.0050792360828931325,1,56.62,88.87,36.95,100.0,50.99,31.71,9.189627330378642,9794,madrid
AUC-003703,AH-025,ARTW-001878,2021-07-03,COL-0141,72757.0,92679,15,ART-00419,Artwork 1878,oil on canvas,1997,https://example.com/art/1878.jpg,165,160,46,True,141177,UNI-001,Chicago,26400,10.181157167204903,28,1,3,2021,1,0.2738155778825405,15,28.56,76.58,34.38,0.0,36.01,35.42,11.436907978546312,92679,chicago
AUC-003704,AH-034,ARTW-000429,2011-08-24,COL-0188,,31798,8,ART-00095,Artwork 429,sculpture,2012,https://example.com/art/429.jpg,164,193,21,False,410740,UNI-005,New York,31652,10.362588209810202,13,0,3,2011,0,,8,22.65,0.0,25.0,0.0,47.7,58.97,10.367190121732936,31798,new york
AUC-003705,AH-015,ARTW-000869,2024-01-15,COL-0039,,98926,8,ART-00190,Artwork 869,photography,1998,https://example.com/art/869.jpg,22,154,19,True,64826,UNI-005,Shanghai,3388,8.128290171607052,27,1,1,2024,0,,8,35.25,73.45,35.87,100.0,23.43,36.1,11.502137483385624,98926,shanghai
AUC-003706,AH-021,ARTW-001627,2014-06-17,COL-0034,134600.0,149869,9,ART-00362,Artwork 1627,acrylic,1982,https://example.com/art/1627.jpg,79,62,37,False,233350,UNI-001,Seoul,4898,8.496786381638575,43,0,2,2014,1,0.11343982169390787,9,37.74,43.66,6.5,0.0,63.99,82.94,11.917523530639041,149869,seoul
AUC-003707,AH-030,ARTW-000566,2011-01-06,COL-0040,160521.0,172021,3,ART-00127,Artwork 566,digital,1958,https://example.com/art/566.jpg,116,82,26,False,71516,UNI-001,New York,9512,9.160414563206457,67,0,1,2011,1,0.07164171666012546,3,2.68,0.0,7.98,0.0,73.04,26.83,12.055377654592935,172021,new york
AUC-003708,AH-036,ARTW-001037,2023-08-11,MUSEUM-009,,260590,17,ART-00228,Artwork 1037,oil on canvas,1969,https://example.com/art/1037.jpg,150,73,41,True,387675,UNI-005,London,10950,9.301186055275759,56,1,3,2023,0,,17,38.02,76.69,60.75,0.0,55.63,50.81,12.470707407389634,260590,london
AUC-003709,AH-010,ARTW-000280,2023-03-26,COL-0166,241685.0,236596,1,ART-00060,Artwork 280,watercolour,2015,https://example.com/art/280.jpg,174,95,27,False,472587,UNI-002,Dubai,16530,9.712992685053011,10,0,1,2023,1,-0.021056333657446677,1,11.12,0.0,29.97,100.0,73.7,100.0,12.374113550817972,236596,dubai
AUC-003710,AH-027,ARTW-000622,2015-04-19,COL-0018,81853.0,91574,7,ART-00137,Artwork 622,oil on canvas,1998,https://example.com/art/622.jpg,61,110,41,True,253462,UNI-002,Shanghai,6710,8.811503250158239,27,1,2,2015,1,0.11876168252843512,7,2.38,0.0,36.57,100.0,62.11,33.45,11.424913587647016,91574,shanghai
AUC-003711,AH-006,ARTW-000118,2019-10-01,COL-0141,86655.0,109285,13,ART-00025,Artwork 118,digital,1953,https://example.com/art/118.jpg,62,93,42,True,260021,UNI-005,Sydney,5766,8.659907293615413,72,1,4,2019,1,0.26115053949570133,13,28.55,0.0,32.97,100.0,21.27,36.29,11.601723578129027,109285,sydney
AUC-003712,AH-020,ARTW-000543,2019-03-19,COL-0009,179139.0,177611,1,ART-00120,Artwork 543,watercolour,1974,https://example.com/art/543.jpg,150,77,46,False,317688,UNI-004,Chicago,11550,9.35452729228868,51,0,1,2019,1,-0.008529689235733147,1,25.83,0.0,53.69,100.0,32.22,58.75,12.08735667482519,177611,chicago
AUC-003713,AH-019,ARTW-001957,2013-04-03,COL-0034,135860.0,135700,1,ART-00435,Artwork 1957,acrylic,1975,https://example.com/art/1957.jpg,107,194,41,True,108698,UNI-004,New York,20758,9.940735166562794,50,1,2,2013,1,-0.001177682908876785,1,33.89,30.51,36.63,100.0,7.01,64.15,11.818209214992565,135700,new york
AUC-003714,AH-034,ARTW-000680,2023-08-14,COL-0163,,110478,10,ART-00150,Artwork 680,acrylic,1956,https://example.com/art/680.jpg,22,84,31,True,382142,UNI-002,New York,1848,7.522400231387125,69,1,3,2023,0,,10,20.31,0.0,41.82,100.0,47.7,58.97,11.61258073663019,110478,new york
AUC-003715,AH-002,ARTW-002225,2014-01-26,COL-0108,20456.0,24628,10,ART-00493,Artwork 2225,digital,1978,https://example.com/art/2225.jpg,152,166,17,True,485158,UNI-003,Zurich,25232,10.135907940630547,47,1,1,2014,1,0.20394994133750488,10,2.26,0.0,19.28,100.0,70.71,19.67,10.111679889397125,24628,zurich
AUC-003716,AH-009,ARTW-000757,2020-03-12,MUSEUM-005,,119197,7,ART-00166,Artwork 757,sculpture,2022,https://example.com/art/757.jpg,29,51,44,False,38879,UNI-003,Hong Kong,1479,7.299797366758161,3,0,1,2020,0,,7,17.94,83.89,42.03,100.0,72.49,91.59,11.688541254949136,119197,hong kong
AUC-003717,AH-026,ARTW-001635,2024-10-11,MUSEUM-007,199639.0,192938,1,ART-00364,Artwork 1635,digital,1983,https://example.com/art/1635.jpg,186,72,36,True,496045,UNI-002,Dubai,13392,9.502487461387123,42,1,4,2024,1,-0.03356558588251794,1,17.22,34.81,47.26,100.0,64.46,83.77,12.17012935575268,192938,dubai
AUC-003718,AH-028,ARTW-000562,2022-01-16,MUSEUM-003,185828.0,186763,1,ART-00126,Artwork 562,acrylic,2003,https://example.com/art/562.jpg,30,102,49,False,394171,UNI-003,Madrid,3060,8.026496938945412,22,0,1,2022,1,0.005031534537314075,1,21.19,55.6,77.47,0.0,61.58,71.32,12.13760106671801,186763,madrid
AUC-003719,AH-008,ARTW-000868,2020-01-22,MUSEUM-008,82476.0,104571,15,ART-00189,Artwork 868,digital,2008,https://example.com/art/868.jpg,79,190,24,False,396810,UNI-005,Madrid,15010,9.616538544660177,17,0,1,2020,1,0.26789611523352247,15,43.53,1.35,61.34,0.0,50.99,31.71,11.55763110835408,104571,madrid
AUC-003720,AH-011,ARTW-001727,2016-03-28,COL-0087,53890.0,62551,9,ART-00385,Artwork 1727,digital,1984,https://example.com/art/1727.jpg,122,82,15,True,392811,UNI-005,Madrid,10004,9.210840247017833,41,1,1,2016,1,0.16071627389125998,9,20.61,0.0,33.65,100.0,57.27,89.05,11.04375348980435,62551,madrid
AUC-003721,AH-007,ARTW-000295,2019-08-08,COL-0108,11701.0,13005,6,ART-00064,Artwork 295,oil on canvas,2003,https://example.com/art/295.jpg,41,20,34,False,212050,UNI-004,Milan,820,6.710523109452428,22,0,3,2019,1,0.11144346637039569,6,56.62,88.87,37.58,0.0,47.9,54.97,9.473166068429098,13005,milan
AUC-003722,AH-026,ARTW-001070,2018-01-12,COL-0105,188540.0,215273,5,ART-00235,Artwork 1070,watercolour,1971,https://example.com/art/1070.jpg,112,193,11,False,80758,UNI-003,Dubai,21616,9.981235321158053,54,0,1,2018,1,0.1417895406810226,5,23.22,0.0,7.0,0.0,64.46,83.77,12.279666914332347,215273,dubai
AUC-003723,AH-017,ARTW-001614,2017-07-22,COL-0069,110502.0,120289,5,ART-00358,Artwork 1614,sculpture,1963,https://example.com/art/1614.jpg,126,157,30,False,285036,UNI-005,Chicago,19782,9.892578262028092,62,0,3,2017,1,0.08856853269624079,5,19.69,0.0,40.77,100.0,67.6,70.82,11.697660772988119,120289,chicago
AUC-003724,AH-024,ARTW-000491,2023-12-11,COL-0164,92042.0,94390,3,ART-00109,Artwork 491,mixed media,2000,https://example.com/art/491.jpg,47,21,12,True,6014,UNI-003,Milan,987,6.895682697747868,25,1,4,2023,1,0.02551009321831338,3,14.26,0.0,32.33,100.0,72.4,80.16,11.455201008605492,94390,milan
AUC-003725,AH-014,ARTW-000123,2011-01-02,COL-0037,225451.0,230869,2,ART-00026,Artwork 123,sculpture,1953,https://example.com/art/123.jpg,71,106,33,False,208297,UNI-005,Chicago,7526,8.926251835034533,72,0,1,2011,1,0.024031829532803136,2,11.08,0.0,,,28.77,72.25,12.34961006052637,230869,chicago
AUC-003726,AH-021,ARTW-001625,2023-03-14,MUSEUM-009,,136770,17,ART-00361,Artwork 1625,oil on canvas,1991,https://example.com/art/1625.jpg,152,133,17,True,206381,UNI-002,Seoul,20216,9.914279113614327,34,1,1,2023,0,,17,36.39,91.5,60.0,0.0,63.99,82.94,11.826063273393798,136770,seoul
AUC-003727,AH-030,ARTW-000654,2014-05-05,COL-0123,47345.0,58751,16,ART-00144,Artwork 654,mixed media,2023,https://example.com/art/654.jpg,139,165,16,True,132302,UNI-002,New York,22935,10.040463007563206,2,1,2,2014,1,0.2409124511564051,16,39.91,85.74,50.0,0.0,73.04,26.83,10.981080473980162,58751,new york
AUC-003728,AH-012,ARTW-002150,2023-09-04,COL-0018,118247.0,118097,1,ART-00477,Artwork 2150,digital,2006,https://example.com/art/2150.jpg,128,42,34,False,459671,UNI-005,Madrid,5376,8.589885876809678,19,0,3,2023,1,-0.0012685311255253833,1,29.16,30.48,20.69,100.0,67.79,65.69,11.679270067241042,118097,madrid
AUC-003729,AH-030,ARTW-000277,2019-12-22,COL-0037,76242.0,82225,5,ART-00059,Artwork 277,watercolour,1968,https://example.com/art/277.jpg,54,166,20,True,79591,UNI-003,New York,8964,9.101083386039234,57,1,4,2019,1,0.07847380708795677,5,12.24,0.0,40.46,100.0,73.04,26.83,11.317226832734596,82225,new york
AUC-003730,AH-027,ARTW-000084,2023-02-23,COL-0113,110378.0,113298,1,ART-00018,Artwork 84,sculpture,1964,https://example.com/art/84.jpg,32,136,19,False,158442,UNI-002,Shanghai,4352,8.378620541552298,61,0,1,2023,1,0.02645454710177753,1,13.72,45.64,49.47,100.0,62.11,33.45,11.637785620851817,113298,shanghai
AUC-003731,AH-026,ARTW-001047,2014-03-02,COL-0044,110029.0,130025,17,ART-00230,Artwork 1047,acrylic,2016,https://example.com/art/1047.jpg,103,98,37,False,256277,UNI-003,Dubai,10094,9.219795530746937,9,0,1,2014,1,0.181733906515555,17,27.14,57.5,42.71,100.0,64.46,83.77,11.775489709440386,130025,dubai
AUC-003732,AH-002,ARTW-001279,2022-04-27,COL-0139,184798.0,215582,7,ART-00281,Artwork 1279,mixed media,2002,https://example.com/art/1279.jpg,60,138,28,False,180376,UNI-003,Zurich,8280,9.0217190130337,23,0,2,2022,1,0.1665818894143876,7,29.98,0.0,38.08,100.0,70.71,19.67,12.28110126518647,215582,zurich
AUC-003733,AH-028,ARTW-000833,2021-06-08,COL-0069,113611.0,130780,10,ART-00181,Artwork 833,acrylic,1960,https://example.com/art/833.jpg,59,112,40,False,122930,UNI-004,Madrid,6608,8.796187635470453,65,0,2,2021,1,0.15112093019161876,10,29.23,0.0,,,61.58,71.32,11.78127944751515,130780,madrid
AUC-003734,AH-020,ARTW-002223,2017-11-21,COL-0114,58482.0,61475,5,ART-00492,Artwork 2223,acrylic,2023,https://example.com/art/2223.jpg,185,56,28,True,33145,UNI-001,Chicago,10360,9.245804036251752,2,1,4,2017,1,0.05117814028248008,5,3.73,0.0,45.92,100.0,32.22,58.75,11.026402133727203,61475,chicago
AUC-003735,AH-008,ARTW-001098,2015-05-18,COL-0115,,122546,9,ART-00241,Artwork 1098,sculpture,1965,https://example.com/art/1098.jpg,91,99,49,False,473528,UNI-005,Madrid,9009,9.106090350602384,60,0,2,2015,0,,9,28.52,0.0,18.32,100.0,50.99,31.71,11.716249908852461,122546,madrid
AUC-003736,AH-023,ARTW-000635,2013-11-25,COL-0114,144644.0,180154,9,ART-00140,Artwork 635,photography,2002,https://example.com/art/635.jpg,56,112,7,True,317136,UNI-004,Paris,6272,8.744009988096744,23,1,4,2013,1,0.2454992948203866,9,40.06,48.81,46.73,100.0,61.65,35.94,12.10157287043999,180154,paris
AUC-003737,AH-020,ARTW-001156,2011-02-11,COL-0199,52707.0,64961,12,ART-00254,Artwork 1156,oil on canvas,2005,https://example.com/art/1156.jpg,79,153,8,False,5508,UNI-001,Chicago,12087,9.399968503952575,20,0,1,2011,1,0.23249283776348492,12,33.77,67.7,50.13,100.0,32.22,58.75,11.081557762538953,64961,chicago
AUC-003738,AH-023,ARTW-001118,2018-12-23,COL-0029,215087.0,221613,5,ART-00246,Artwork 1118,sculpture,2005,https://example.com/art/1118.jpg,77,177,17,True,161063,UNI-003,Paris,13629,9.520028524690579,20,1,4,2018,1,0.030341210765876134,5,14.15,0.0,52.33,0.0,61.65,35.94,12.308692408754997,221613,paris
AUC-003739,AH-024,ARTW-000495,2018-09-27,MUSEUM-010,173133.0,166923,1,ART-00110,Artwork 495,acrylic,1961,https://example.com/art/495.jpg,187,25,10,True,385695,UNI-001,Milan,4675,8.450198322591959,64,1,3,2018,1,-0.035868378645318916,1,20.01,0.0,55.0,0.0,72.4,80.16,12.025293897993732,166923,milan
AUC-003740,AH-010,ARTW-001767,2013-06-09,COL-0189,,92392,9,ART-00394,Artwork 1767,photography,1993,https://example.com/art/1767.jpg,95,182,32,True,150081,UNI-004,Dubai,17290,9.75794141390479,32,1,2,2013,0,,9,18.41,37.96,33.0,0.0,73.7,100.0,11.433806497184268,92392,dubai
AUC-003741,AH-025,ARTW-001084,2018-01-08,COL-0142,165627.0,190958,8,ART-00238,Artwork 1084,sculpture,1963,https://example.com/art/1084.jpg,77,83,6,True,372737,UNI-001,Chicago,6391,8.76280248744611,62,1,1,2018,1,0.15294003996932867,8,44.19,73.51,40.31,100.0,36.01,35.42,12.159814024300214,190958,chicago
AUC-003742,AH-022,ARTW-001940,2011-12-19,COL-0159,98703.0,107755,7,ART-00432,Artwork 1940,acrylic,2000,https://example.com/art/1940.jpg,162,108,30,False,495845,UNI-004,Tokyo,17496,9.76978471664462,25,0,4,2011,1,0.09170947184989311,7,25.71,78.38,7.97,100.0,40.38,71.66,11.58762469087043,107755,tokyo
AUC-003743,AH-028,ARTW-001556,2011-06-13,COL-0149,74476.0,81457,7,ART-00344,Artwork 1556,photography,1986,https://example.com/art/1556.jpg,70,118,40,True,149290,UNI-004,Madrid,8260,9.019300924562506,39,1,2,2011,1,0.09373489446264568,7,39.37,44.75,30.08,0.0,61.58,71.32,11.307842828973675,81457,madrid
AUC-003744,AH-006,ARTW-000721,2020-12-02,COL-0045,205394.0,225555,8,ART-00159,Artwork 721,digital,1974,https://example.com/art/721.jpg,24,96,31,False,408433,UNI-004,Sydney,2304,7.742835955430749,51,0,4,2020,1,0.0981576871768406,8,29.42,45.74,21.13,100.0,21.27,36.29,12.32632374412316,225555,sydney
AUC-003745,AH-032,ARTW-001622,2014-01-25,COL-0089,69267.0,88973,14,ART-00360,Artwork 1622,acrylic,2003,https://example.com/art/1622.jpg,147,93,8,False,103946,UNI-003,Geneva,13671,9.523105224795426,22,0,1,2014,1,0.2844933373756623,14,0.85,0.0,43.1,100.0,66.56,33.41,11.396099471203124,88973,geneva
AUC-003746,AH-029,ARTW-000631,2021-10-22,COL-0159,26632.0,25489,1,ART-00139,Artwork 631,digital,2000,https://example.com/art/631.jpg,146,156,23,True,378671,UNI-002,Hong Kong,22776,10.033506533859862,25,1,4,2021,1,-0.04291829378191649,1,54.61,36.38,38.4,100.0,39.01,61.23,10.146041497370161,25489,hong kong
AUC-003747,AH-027,ARTW-000817,2024-01-07,COL-0167,168391.0,165113,1,ART-00178,Artwork 817,photography,2023,https://example.com/art/817.jpg,66,82,50,False,218727,UNI-002,Shanghai,5412,8.596558746796978,2,0,1,2024,1,-0.019466598571182544,1,21.33,100.0,28.4,100.0,62.11,33.45,12.01439142340582,165113,shanghai
AUC-003748,AH-035,ARTW-002144,2020-09-06,COL-0047,38102.0,40878,3,ART-00475,Artwork 2144,watercolour,1963,https://example.com/art/2144.jpg,134,114,34,False,197258,UNI-002,Chicago,15276,9.634103708365723,62,0,3,2020,1,0.072857067870453,3,31.82,68.07,30.04,0.0,57.72,78.27,10.61837176273886,40878,chicago
AUC-003749,AH-011,ARTW-000926,2019-12-15,COL-0138,57343.0,56108,1,ART-00202,Artwork 926,watercolour,2019,https://example.com/art/926.jpg,77,130,50,True,25768,UNI-005,Madrid,10010,9.211439767419483,6,1,4,2019,1,-0.021537066424846974,1,28.19,67.43,5.0,0.0,57.27,89.05,10.93505150645111,56108,madrid
AUC-003750,AH-017,ARTW-000663,2020-04-21,COL-0167,225790.0,222950,1,ART-00146,Artwork 663,photography,1993,https://example.com/art/663.jpg,199,103,6,True,275780,UNI-004,Chicago,20497,9.928082599391509,32,1,2,2020,1,-0.012578059258603128,1,25.83,67.23,55.0,100.0,67.6,70.82,12.314707295356172,222950,chicago
AUC-003751,AH-008,ARTW-001484,2020-01-25,MUSEUM-005,126689.0,125652,1,ART-00327,Artwork 1484,oil on canvas,1989,https://example.com/art/1484.jpg,200,83,43,True,365246,UNI-001,Madrid,16600,9.717218213494077,36,1,1,2020,1,-0.008185398890195676,1,30.39,0.0,40.85,100.0,50.99,31.71,11.741279418532317,125652,madrid
AUC-003752,AH-006,ARTW-000037,2023-07-24,MUSEUM-020,174378.0,180707,2,ART-00008,Artwork 37,acrylic,1988,https://example.com/art/37.jpg,45,98,18,False,68863,UNI-004,Sydney,4410,8.39185670010494,37,0,3,2023,1,0.03629471607656929,2,24.43,0.0,56.33,0.0,21.27,36.29,12.10463774787482,180707,sydney
AUC-003753,AH-017,ARTW-000930,2013-12-01,COL-0113,49860.0,49780,1,ART-00203,Artwork 930,sculpture,1981,https://example.com/art/930.jpg,30,143,32,False,299376,UNI-002,Chicago,4290,8.364275084991524,44,0,4,2013,1,-0.001604492579221821,1,3.14,0.0,39.09,100.0,67.6,70.82,10.815388664108726,49780,chicago
AUC-003754,AH-013,ARTW-001515,2014-01-21,COL-0097,,122852,11,ART-00334,Artwork 1515,acrylic,1973,https://example.com/art/1515.jpg,75,177,20,False,277258,UNI-004,Hong Kong,13275,9.493713172839865,52,0,1,2014,0,,11,19.38,50.5,42.8,100.0,50.14,65.27,11.71874379767558,122852,hong kong
AUC-003755,AH-022,ARTW-000318,2019-10-07,COL-0090,114921.0,134923,9,ART-00069,Artwork 318,mixed media,1995,https://example.com/art/318.jpg,63,46,50,False,260430,UNI-002,Tokyo,2898,7.972121128921655,30,0,4,2019,1,0.1740499995649185,9,28.31,66.0,31.8,100.0,40.38,71.66,11.812466935934458,134923,tokyo
AUC-003756,AH-020,ARTW-001707,2017-11-22,COL-0087,214081.0,230891,5,ART-00381,Artwork 1707,oil on canvas,2018,https://example.com/art/1707.jpg,190,44,30,False,471129,UNI-004,Chicago,8360,9.031333316150057,7,0,4,2017,1,0.07852168104595925,5,28.06,84.18,34.07,43.43,32.22,58.75,12.349705347709017,230891,chicago
AUC-003757,AH-009,ARTW-000471,2011-08-03,COL-0023,112842.0,125793,7,ART-00104,Artwork 471,watercolour,1975,https://example.com/art/471.jpg,142,25,34,False,49764,UNI-001,Hong Kong,3550,8.174984532943087,50,0,3,2011,1,0.11477109586855958,7,27.12,84.1,,,72.49,91.59,11.742400927357469,125793,hong kong
AUC-003758,AH-011,ARTW-000181,2010-12-12,MUSEUM-019,131814.0,144104,10,ART-00038,Artwork 181,digital,1976,https://example.com/art/181.jpg,120,47,38,True,459694,UNI-003,Madrid,5640,8.637816633739977,49,1,4,2010,1,0.09323744063604776,10,8.83,0.0,42.53,100.0,57.27,89.05,11.878297479511948,144104,madrid
AUC-003759,AH-019,ARTW-000322,2016-07-26,COL-0072,162414.0,165472,3,ART-00070,Artwork 322,photography,2017,https://example.com/art/322.jpg,23,103,27,False,92815,UNI-003,New York,2369,7.7706452341291765,8,0,3,2016,1,0.018828426120900906,3,16.05,0.0,43.81,100.0,7.01,64.15,12.016563318496194,165472,new york
AUC-003760,AH-018,ARTW-002001,2012-03-12,COL-0067,82100.0,81997,1,ART-00444,Artwork 2001,photography,1958,https://example.com/art/2001.jpg,60,40,22,True,217452,UNI-002,Sydney,2400,7.783640596221253,67,1,1,2012,1,-0.0012545676004872108,1,21.8,62.75,21.87,100.0,62.3,75.04,11.31445013570504,81997,sydney
AUC-003761,AH-021,ARTW-000045,2010-04-22,COL-0190,213753.0,233017,6,ART-00009,Artwork 45,digital,1988,https://example.com/art/45.jpg,154,189,34,False,29566,UNI-001,Seoul,29106,10.278733974060291,37,0,2,2010,1,0.09012271172802253,6,31.13,80.5,24.23,100.0,63.99,82.94,12.358870982782845,233017,seoul
AUC-003762,AH-024,ARTW-002021,2015-06-25,MUSEUM-014,99757.0,108662,3,ART-00449,Artwork 2021,acrylic,1987,https://example.com/art/2021.jpg,75,52,32,True,97045,UNI-005,Milan,3900,8.268988209506656,38,1,2,2015,1,0.08926691861222771,3,8.66,0.0,43.8,100.0,72.4,80.16,11.596006628780161,108662,milan
AUC-003763,AH-011,ARTW-000297,2012-06-01,COL-0198,174268.0,194020,9,ART-00064,Artwork 297,oil on canvas,1984,https://example.com/art/297.jpg,139,92,49,True,169502,UNI-003,Madrid,12788,9.45634070543332,41,1,2,2012,1,0.11334266761539698,9,56.62,88.87,37.94,100.0,57.27,89.05,12.175721679609817,194020,madrid
AUC-003764,AH-036,ARTW-000689,2020-04-05,COL-0151,115982.0,127050,6,ART-00152,Artwork 689,photography,2018,https://example.com/art/689.jpg,35,194,38,True,57846,UNI-001,London,6790,8.823353485113792,7,1,2,2020,1,0.09542860098980877,6,34.39,0.0,6.06,0.0,55.63,50.81,11.752343859634296,127050,london
AUC-003765,AH-034,ARTW-001635,2012-04-11,MUSEUM-007,146729.0,149477,1,ART-00364,Artwork 1635,digital,1983,https://example.com/art/1635.jpg,186,72,36,True,496045,UNI-002,New York,13392,9.502487461387123,42,1,2,2012,1,0.018728404064636165,1,17.22,34.81,47.26,100.0,47.7,58.97,11.914904503793561,149477,new york
AUC-003766,AH-033,ARTW-000621,2015-08-12,COL-0064,93893.0,93647,1,ART-00137,Artwork 621,oil on canvas,1974,https://example.com/art/621.jpg,197,76,5,True,119315,UNI-001,Zurich,14972,9.61400385813772,51,1,3,2015,1,-0.0026200036211432164,1,2.38,0.0,8.34,0.0,38.02,0.0,11.447298351531002,93647,zurich
AUC-003767,AH-013,ARTW-001283,2012-08-19,COL-0006,75728.0,75624,1,ART-00282,Artwork 1283,acrylic,1994,https://example.com/art/1283.jpg,22,51,9,False,171757,UNI-005,Hong Kong,1122,7.023758954738443,31,0,3,2012,1,-0.001373336150433129,1,32.33,100.0,34.98,100.0,50.14,65.27,11.233542195333143,75624,hong kong
AUC-003768,AH-030,ARTW-001516,2017-05-18,COL-0162,195512.0,209323,7,ART-00335,Artwork 1516,photography,1996,https://example.com/art/1516.jpg,69,146,2,True,411217,UNI-005,New York,10074,9.217812386814884,29,1,2,2017,1,0.07064016530954621,7,10.52,0.0,5.0,0.0,73.04,26.83,12.25163856980098,209323,new york
AUC-003769,AH-007,ARTW-001540,2012-08-26,MUSEUM-016,,173172,6,ART-00341,Artwork 1540,oil on canvas,1992,https://example.com/art/1540.jpg,111,189,33,False,117077,UNI-001,Milan,20979,9.951324881950288,33,0,3,2012,0,,6,42.46,52.27,68.67,0.0,47.9,54.97,12.062046373812999,173172,milan
AUC-003770,AH-026,ARTW-000985,2020-04-20,COL-0036,4243.0,4925,7,ART-00217,Artwork 985,mixed media,1967,https://example.com/art/985.jpg,90,25,41,True,177077,UNI-004,Dubai,2250,7.719129840906732,58,1,2,2020,1,0.16073532877680885,7,13.18,0.0,39.42,100.0,64.46,83.77,8.502282578680484,4925,dubai
AUC-003771,AH-032,ARTW-000839,2022-03-04,COL-0063,82603.0,91687,5,ART-00183,Artwork 839,photography,1988,https://example.com/art/839.jpg,163,121,12,False,490157,UNI-003,Geneva,19723,9.889591447344017,37,0,1,2022,1,0.10997179279202934,5,24.04,79.2,38.68,100.0,66.56,33.41,11.426146788176535,91687,geneva
